Name,Latitude,Longitude
Raisdorf St.-Martins-Weg,54.277006,10.246514
Raisdorf Rathaus,54.284288,10.24074
Raisdorf Rathaus,54.284319,10.240754
Raisdorf Rathaus,54.284265,10.240727
Raisdorf Timmsbrook,54.285533,10.23502
Raisdorf Timmsbrook,54.285519,10.23505
Raisdorf Timmsbrook,54.285546,10.23499
Raisdorf Weinbergsiedlung,54.258332,10.272472
Raisdorf Weinbergsiedlung,54.257949,10.272514
Raisdorf Weinbergsiedlung,54.258714,10.27243
Raisdorf real,54.288613,10.218888
Raisdorf real,54.288613,10.218888
Rantzau,54.23603,10.51554
Rantzau,54.23603,10.51554
Rantzau Dorf,54.254396,10.508002
Rantzau Dorf,54.254396,10.508002
Rantzau Gemeindehaus,54.237795,10.514192
Rantzau Gemeindehaus,54.237795,10.514192
Rantzau-Großkoppel,54.22448,10.50154
Rantzau-Großkoppel,54.22448,10.50154
Rantzau-Hohenhof B430,54.24622,10.51767
Rantzau-Hohenhof B430,54.24622,10.51767
Rantzau-Hohenhof Ort,54.246604,10.511093
Rantzau-Hohenhof Ort,54.246604,10.511093
Rantzau-Sasel Langsteinbrook,54.214811,10.509257
Rantzau-Sasel Langsteinbrook,54.214811,10.509257
Rantzau-Sasel Ort,54.216337,10.520795
Rantzau-Sasel Ort,54.216337,10.520795
Rastorf(Holst) Fuhlenbrügge,54.289523,10.373428
Rastorf(Holst) Fuhlenbrügge,54.289523,10.373428
Rastorf(Holst) Fuhlenbrügge,54.289523,10.373428
Rastorf(Holst) Hoheneichen,54.289401,10.316296
Rastorf(Holst) Hoheneichen,54.289401,10.316296
Rastorf(Holst) Rastorfer Kreuz,54.275455,10.301405
Rastorf(Holst) Rastorfer Kreuz,54.275455,10.301405
Rastorf(Holst) Rastorfer Kreuz,54.275455,10.301405
Rastorf(Holst) Rastorfer Passau,54.280958,10.348651
Rastorf(Holst) Rastorfer Passau,54.280958,10.348651
Rastorf(Holst) Rastorfer Passau,54.280958,10.348643
Rastorf(Holst) Rastorfer Passau Alte Landstraße,54.281732,10.342891
Rastorf(Holst) Rastorfer Passau Alte Landstraße,54.281732,10.342891
Rastorf-Wildenhorst B 202,54.279609,10.32198
Rastorf-Wildenhorst B 202,54.279609,10.32198
Rastorf-Wildenhorst B 202,54.279609,10.32198
Rastorf-Wildenhorst Abzw.,54.267503,10.302505
Rastorf-Wildenhorst Abzw.,54.267503,10.302505
Rastorf-Wildenhorst Gut,54.272496,10.329097
Rastorf-Wildenhorst Gut,54.272496,10.329097
Rastorf-Wildenhorst Trafo,54.271096,10.316602
Rastorf-Wildenhorst Trafo,54.271096,10.316602
Rathjensdorf Abzw.Rathjensdorf,54.186871,10.4408
Rathjensdorf Abzw.Rathjensdorf,54.186871,10.4408
Rathjensdorf Langereihe,54.187996,10.414091
Rathjensdorf Langereihe,54.187996,10.414091
Rathjensdorf Lindemann,54.185199,10.427997
Rathjensdorf Lindemann,54.185199,10.427997
Rathjensdorf Steinritzen,54.181102,10.448305
Rathjensdorf Steinritzen,54.181102,10.448305
Rathjensdorf-Neutramm,54.178642,10.383009
Rathjensdorf-Neutramm,54.178642,10.383009
Rathjensdorf-Theresienhof,54.190196,10.401097
Rathjensdorf-Theresienhof,54.190196,10.401097
Rathjensdorf-Tramm Ort,54.171901,10.403602
Rathjensdorf-Tramm Ort,54.171901,10.403602
Rathjensdorf-Tramm Siedlung,54.182198,10.401301
Rathjensdorf-Tramm Siedlung,54.182198,10.401301
Rendswühren Altenrade,54.083004,10.159997
Rendswühren Altenrade,54.083004,10.159997
Rendswühren Altenrade Gut,54.080504,10.165795
Rendswühren Altenrade Gut,54.080504,10.165795
Rendswühren B430,54.071943,10.181244
Rendswühren B430,54.071943,10.181244
Rendswühren Gastwirtschaft Hoffnung,54.067474,10.155699
Rendswühren Gastwirtschaft Hoffnung,54.067474,10.155699
Rendswühren Griesenbötel,54.064926,10.140263
Rendswühren Griesenbötel,54.064926,10.140263
Rendswühren Griesenbötel,54.063984,10.139427
Rendswühren Hollenbek Dorfplatz,54.076105,10.126757
Rendswühren Hollenbek Dorfplatz,54.076105,10.126757
Rendswühren Mühle,54.07027,10.16836
Rendswühren Mühle,54.07027,10.16836
Rendswühren Petersberg,54.068502,10.132677
Rendswühren Petersberg,54.068502,10.132677
Rendswühren Schipphorst Abzw.,54.065801,10.14939
Rendswühren Schipphorst Abzw.,54.065801,10.14939
Rendswühren Schipphorst Dorfplatz,54.082703,10.151095
Rendswühren Schipphorst Dorfplatz,54.082703,10.151095
Rendswühren Viehbrook Abzw.,54.085195,10.141292
Rendswühren Viehbrook Abzw.,54.085195,10.141292
Rendwühren Schipphorst Abzweig,54.066255,10.150016
Rendwühren Schipphorst Abzweig,54.066255,10.150016
Ruhwinkel,54.089792,10.220312
Ruhwinkel,54.089792,10.220312
Ruhwinkel,54.0897,10.220493
Ruhwinkel Bockhorn Abzw.,54.100471,10.215351
Ruhwinkel Bockhorn Abzw.,54.100471,10.215351
Ruhwinkel Bockhorn Abzw.,54.0997,10.21577
Ruhwinkel Ort,54.093761,10.21971
Ruhwinkel Ort,54.093761,10.21971
Ruhwinkel Schönböken Baschenberg,54.088301,10.210502
Ruhwinkel Schönböken Baschenberg,54.088301,10.210502
Ruhwinkel Schönböken Lindenallee,54.072984,10.197712
Ruhwinkel Schönböken Lindenallee,54.072984,10.197712
Ruhwinkel Schönböken Torhaus,54.082201,10.195197
Ruhwinkel Schönböken Torhaus,54.082201,10.195197
Behrensdorf Brücke,54.350002,10.603602
Behrensdorf Brücke,54.350002,10.603602
Behrensdorf Eetzkate,54.309032,10.606864
Behrensdorf Eetzkate,54.309032,10.606864
Behrensdorf Kembs,54.349101,10.580004
Behrensdorf Kembs,54.349101,10.580004
Behrensdorf Lippe,54.338001,10.644097
Behrensdorf Lippe,54.338001,10.644097
Behrensdorf Schule,54.345604,10.603984
Behrensdorf Schule,54.345604,10.603984
Behrensdorf Schönredder,54.350504,10.5963
Behrensdorf Schönredder,54.350504,10.5963
Behrensdorf Seekamp,54.341895,10.603794
Behrensdorf Seekamp,54.341895,10.603794
Behrensdorf Stöfs,54.318752,10.60028
Behrensdorf Stöfs,54.318752,10.60028
Behrensdorf Waterneverstorf,54.3338,10.597698
Behrensdorf Waterneverstorf,54.3338,10.597698
Belau Abzw. Perdoel,54.112827,10.257995
Belau Abzw. Perdoel,54.112827,10.257995
Belau Hohe Tanne,54.094274,10.256257
Belau Hohe Tanne,54.094274,10.256257
Belau Neuredder,54.104412,10.260294
Belau Neuredder,54.104412,10.260294
Belau Perdoel Bahnhof,54.119821,10.251646
Belau Perdoel Bahnhof,54.119821,10.251646
Belau Perdoel Gut,54.118799,10.235801
Belau Perdoel Gut,54.118799,10.235801
Belau Schloßgaststätte,54.098507,10.260482
Belau Schloßgaststätte,54.098507,10.260482
Belau Vierhusen,54.124719,10.283044
Belau Vierhusen,54.124719,10.283044
Belau Wendeplatz,54.09752,10.259489
Belau Wendeplatz,54.09752,10.259489
Sasel Langstein,54.215392,10.513801
Sasel Langstein,54.215392,10.513801
Schellhorn Dorf,54.224018,10.303284
Schellhorn Dorf,54.224294,10.303031
Schellhorn Dorf,54.223741,10.303536
Schellhorn Freudenholm,54.218386,10.314086
Schellhorn Freudenholm,54.218428,10.313951
Schellhorn Freudenholm,54.218329,10.314347
Schellhorn Schule,54.227639,10.299279
Schellhorn Schule,54.227639,10.299279
Schellhorn Schule,54.227991,10.298684
Schellhorn-Sophienhof Alte B 76,54.209231,10.334598
Schellhorn-Sophienhof Alte B 76,54.209231,10.334598
Schellhorn-Sophienhof Alte B 76,54.2089,10.33554
Schellhorn-Sophienhof Wendeplatz,54.210337,10.336588
Schellhorn-Sophienhof Wendeplatz,54.210337,10.336588
Schillsdorf Abzw. Busdorf,54.104103,10.079541
Schillsdorf Abzw. Busdorf,54.104103,10.079541
Schillsdorf Abzw. Großharrie,54.095201,10.088298
Schillsdorf Abzw. Großharrie,54.095201,10.088298
Schillsdorf Bokhorst,54.100201,10.107492
Schillsdorf Bokhorst,54.100201,10.107492
Schillsdorf Bokhorst An der Bahn,54.097436,10.102389
Schillsdorf Bokhorst An der Bahn,54.097436,10.102389
Schillsdorf Hüttenwohld,54.106099,10.132204
Schillsdorf Hüttenwohld,54.106099,10.132204
Schillsdorf Langereihe,54.108056,10.158831
Schillsdorf Langereihe,54.108056,10.158831
Schillsdorf Ziegelhof,54.109726,10.126722
Schillsdorf Ziegelhof,54.109726,10.126722
Bendfeld Abzw. Stakendorf,54.367726,10.418062
Bendfeld Abzw. Stakendorf,54.367726,10.418062
Bendfeld Ort,54.364374,10.419654
Bendfeld Ort,54.364374,10.419654
Bendfeld Rögen,54.364705,10.423604
Bendfeld Rögen,54.364705,10.423604
Schlesen Altenheim,54.316241,10.327511
Schlesen Altenheim,54.316241,10.327511
Schlesen Bauerswegen,54.329807,10.334143
Schlesen Bauerswegen,54.329807,10.334143
Schlesen Klint,54.32177,10.33452
Schlesen Klint,54.32177,10.33452
Schlesen Seebrook,54.319701,10.328298
Schlesen Seebrook,54.319701,10.328298
Schwartbuck Gasthaus,54.358298,10.477502
Schwartbuck Gasthaus,54.358298,10.477502
Schwartbuck Schmiede,54.354997,10.476291
Schwartbuck Schmiede,54.354997,10.476291
Schwartbuck Schmoel,54.377997,10.463804
Schwartbuck Schmoel,54.377997,10.463804
Schwartbuck Schule,54.360199,10.480001
Schwartbuck Schule,54.360199,10.480001
Schwartbuck Wiesenweg,54.355986,10.479926
Schwartbuck Wiesenweg,54.355986,10.479926
Schwentinental Oppendorfer Mühle Abzw.,54.29236,10.220194
Schwentinental Oppendorfer Mühle Abzw.,54.292431,10.219985
Schwentinental Oppendorfer Mühle Abzw.,54.292275,10.220411
Schwentinental-Klausdorf Abzw. Klausdorf,54.295674,10.209514
Schwentinental-Klausdorf Abzw. Klausdorf,54.295613,10.208614
Schwentinental-Klausdorf Abzw. Klausdorf,54.295494,10.208643
Schwentinental-Klausdorf Abzw. Klausdorf,54.295304,10.210319
Schwentinental-Klausdorf Abzw. Klausdorf,54.296129,10.2095
Schwentinental-Klausdorf Bachstraße,54.312461,10.209356
Schwentinental-Klausdorf Bachstraße,54.312344,10.209485
Schwentinental-Klausdorf Bachstraße,54.312616,10.209251
Schwentinental-Klausdorf Feldkamp,54.316043,10.204636
Schwentinental-Klausdorf Feldkamp,54.316157,10.204641
Schwentinental-Klausdorf Feldkamp,54.315934,10.204705
Schwentinental-Klausdorf Klausdorfer Hof,54.309384,10.212925
Schwentinental-Klausdorf Klausdorfer Hof,54.309338,10.212961
Schwentinental-Klausdorf Klausdorfer Hof,54.309486,10.212898
Schwentinental-Klausdorf Liesenhörnweg,54.295448,10.202373
Schwentinental-Klausdorf Liesenhörnweg,54.295399,10.202863
Schwentinental-Klausdorf Liesenhörnweg,54.295502,10.202091
Schwentinental-Klausdorf Nadelberg,54.30134,10.212662
Schwentinental-Klausdorf Nadelberg,54.301492,10.212768
Schwentinental-Klausdorf Nadelberg,54.301465,10.212921
Schwentinental-Klausdorf Rosenweg,54.311526,10.200859
Schwentinental-Klausdorf Rosenweg,54.311368,10.200907
Schwentinental-Klausdorf Rosenweg,54.311851,10.200591
Schwentinental-Klausdorf Schule,54.302747,10.215741
Schwentinental-Klausdorf Schule,54.302814,10.215941
Schwentinental-Klausdorf Schule,54.302471,10.215965
Schwentinental-Klausdorf Schule,54.303144,10.215798
Schwentinental-Klausdorf Schulstraße,54.307204,10.214773
Schwentinental-Klausdorf Schulstraße,54.307251,10.214843
Schwentinental-Klausdorf Schulstraße,54.307335,10.214733
Schwentinental-Klausdorf Südring,54.308733,10.204108
Schwentinental-Klausdorf Südring,54.308873,10.205392
Schwentinental-Klausdorf Südring,54.309208,10.203465
Schönberg(Holst) Bahnhof,54.387201,10.37409
Schönberg(Holst) Bahnhof,54.387201,10.37409
Schönberg(Holst) Bahnhof,54.387201,10.374106
Schönberg(Holst) Bahnhofstraße,54.389097,10.373292
Schönberg(Holst) Bahnhofstraße,54.389097,10.373292
Schönberg(Holst) Eichkamp,54.38623,10.376582
Schönberg(Holst) Eichkamp,54.38623,10.376582
Schönberg(Holst) Hühnerbek,54.390499,10.377203
Schönberg(Holst) Hühnerbek,54.390499,10.377203
Schönberg(Holst) Kuhlenkamp,54.389996,10.367749
Schönberg(Holst) Kuhlenkamp,54.389996,10.367749
Schönberg(Holst) Ostseestraße,54.394698,10.372185
Schönberg(Holst) Ostseestraße,54.394698,10.372185
Schönberg(Holst) Perserau,54.395257,10.372019
Schönberg(Holst) Perserau,54.395257,10.372019
Schönberg(Holst) Schule,54.3961,10.373002
Schönberg(Holst) Schule,54.3961,10.373002
Schönberg(Holst) Schule,54.39623,10.3733
Schönberg(Holst) Strandstraße,54.398154,10.375642
Schönberg(Holst) Strandstraße,54.398154,10.375642
Schönberg(Holstein),54.387049,10.375192
Schönberg(Holstein),54.387049,10.375192
Schönberg-Holm Ferienpark,54.422501,10.370203
Schönberg-Holm Ferienpark,54.422501,10.370203
Schönberg-Holm Ostseeklinik,54.419098,10.370798
Schönberg-Holm Ostseeklinik,54.419098,10.370798
Schönberg-Kalifornien Abzw.,54.424304,10.373622
Schönberg-Kalifornien Abzw.,54.424304,10.373622
Schönberg-Kalifornien Mittelstrand,54.420496,10.389995
Schönberg-Kalifornien Mittelstrand,54.420496,10.389995
Schönberg-Neuschönberg,54.404699,10.389399
Schönberg-Neuschönberg,54.404699,10.389399
Schönberg-Schönberger Strand,54.412055,10.414339
Schönberg-Schönberger Strand,54.412055,10.414339
Schönberg-Schönberger Strand Hasselkrug,54.418003,10.399693
Schönberg-Schönberger Strand Hasselkrug,54.418003,10.399693
Schönberg-Schönberger Strand Holunderbusch,54.416098,10.403603
Schönberg-Schönberger Strand Holunderbusch,54.416098,10.403603
Schönberg-Schönberger Strand Lindenstraße,54.412698,10.409278
Schönberg-Schönberger Strand Lindenstraße,54.412698,10.409278
Schönberger Strand,54.410736,10.412798
Schönberger Strand,54.410736,10.412798
Schönkirchen Am Dorfteich,54.334697,10.224698
Schönkirchen Am Dorfteich,54.334697,10.224698
Schönkirchen Amboßweg,54.335801,10.232695
Schönkirchen Amboßweg,54.335801,10.232695
Schönkirchen Augustental,54.335202,10.218301
Schönkirchen Augustental,54.335202,10.218301
Schönkirchen Augustental,54.33498,10.21929
Schönkirchen Bf,54.332873,10.229329
Schönkirchen Bf,54.332873,10.229329
Schönkirchen Flüggendorfer Weg,54.316104,10.238298
Schönkirchen Flüggendorfer Weg,54.316104,10.238298
Schönkirchen Friedrichsberg,54.332697,10.262703
Schönkirchen Friedrichsberg,54.332697,10.262703
Schönkirchen Friedrichsberg Abzw.,54.332195,10.252203
Schönkirchen Friedrichsberg Abzw.,54.332195,10.252203
Schönkirchen Linas Diek,54.3402,10.226891
Schönkirchen Linas Diek,54.3402,10.226891
Schönkirchen Post,54.339167,10.2227
Schönkirchen Post,54.339167,10.2227
Schönkirchen Steckenberg,54.332496,10.212195
Schönkirchen Steckenberg,54.332496,10.212195
Schönkirchen Steinbergskamp,54.33,10.211092
Schönkirchen Steinbergskamp,54.33,10.211092
Schönkirchen Söhren,54.335,10.211592
Schönkirchen Söhren,54.335,10.211592
Schönkirchen Am Windberg,54.3441,10.219703
Schönkirchen Am Windberg,54.3441,10.219703
Schönkirchen-Flüggendorf,54.308797,10.24719
Schönkirchen-Flüggendorf,54.308797,10.24719
Schönkirchen-Flüggendorf Hof,54.3122,10.242192
Schönkirchen-Flüggendorf Hof,54.3122,10.242192
Schönkirchen-Flüggendorf Hof,54.3122,10.242207
Schönkirchen-Landgraben,54.343303,10.239701
Schönkirchen-Landgraben,54.343303,10.239701
Schönkirchen-Oppendorf Gut,54.316599,10.220502
Schönkirchen-Oppendorf Gut,54.316599,10.220502
Schönkirchen-Oppendorf Kätnersredder,54.328255,10.20416
Schönkirchen-Oppendorf Kätnersredder,54.327548,10.204785
Schönkirchen-Oppendorf Kätnersredder,54.328543,10.204091
Schönkirchen-Oppendorf Lustbarg,54.313595,10.224393
Schönkirchen-Oppendorf Lustbarg,54.313595,10.224393
Schönkirchen-Schönhorst Dorf,54.334397,10.24609
Schönkirchen-Schönhorst Dorf,54.334397,10.24609
Schönkirchen-Schönhorst Frahm,54.325499,10.2516
Schönkirchen-Schönhorst Frahm,54.325499,10.2516
Schönkirchen-Schönhorst Hennings,54.320199,10.241895
Schönkirchen-Schönhorst Hennings,54.320199,10.241895
Schönkirchen-Schönhorst Hof,54.327498,10.255503
Schönkirchen-Schönhorst Hof,54.327498,10.255503
Selent Dorfplatz,54.290297,10.428288
Selent Dorfplatz,54.290297,10.428288
Selent Dorfplatz,54.290297,10.428288
Selent Schule,54.286896,10.427491
Selent Schule,54.286896,10.427491
Selent Wehdenweg,54.290855,10.420265
Selent Wehdenweg,54.290855,10.420265
Selent Wehdenweg,54.29102,10.42306
Stakendorf,54.398088,10.402174
Stakendorf,54.398088,10.402174
Stakendorf Kongo,54.3902,10.420792
Stakendorf Kongo,54.3902,10.420792
Stakendorf Langenrade,54.402137,10.421128
Stakendorf Langenrade,54.402137,10.421128
Stakendorf Schule,54.387701,10.426294
Stakendorf Schule,54.387701,10.426294
Stein(b Laboe) Altenheim,54.413951,10.271362
Stein(b Laboe) Altenheim,54.413951,10.271362
Stein(b Laboe) Dorfplatz,54.416098,10.269703
Stein(b Laboe) Dorfplatz,54.416098,10.269703
Stein(b Laboe) Ellernbruch,54.414398,10.252691
Stein(b Laboe) Ellernbruch,54.414398,10.252691
Stein(b Laboe) Hohenstein,54.403889,10.270419
Stein(b Laboe) Hohenstein,54.403889,10.270419
Stolpe(b Neumünster) Alte Schule,54.12758,10.224115
Stolpe(b Neumünster) Alte Schule,54.12758,10.224115
Stolpe(b Neumünster) Alte Schule,54.127502,10.223807
Stolpe(b Neumünster) Altenheim,54.124754,10.214808
Stolpe(b Neumünster) Altenheim,54.124754,10.214808
Stolpe(b Neumünster) Altenheim,54.12464,10.21485
Stolpe(b Neumünster) Bundhorst Bütjerweg,54.155498,10.279098
Stolpe(b Neumünster) Bundhorst Bütjerweg,54.155498,10.279098
Stolpe(b Neumünster) Bundhorst Gut,54.158,10.266898
Stolpe(b Neumünster) Bundhorst Gut,54.158,10.266898
Stolpe(b Neumünster) Depenau Brücke,54.156103,10.234999
Stolpe(b Neumünster) Depenau Brücke,54.156103,10.234999
Stolpe(b Neumünster) Depenau Gut,54.158603,10.232992
Stolpe(b Neumünster) Depenau Gut,54.158603,10.232992
Stolpe(b Neumünster) Depenauer Weg,54.131102,10.218803
Stolpe(b Neumünster) Depenauer Weg,54.131102,10.218803
Stolpe(b Neumünster) Gut Horst,54.149698,10.2677
Stolpe(b Neumünster) Gut Horst,54.149698,10.2677
Stolpe(b Neumünster) Horsterfelde,54.158599,10.2577
Stolpe(b Neumünster) Horsterfelde,54.158599,10.2577
Stolpe(b Neumünster) Kieler Kamp,54.150652,10.206398
Stolpe(b Neumünster) Kieler Kamp,54.150652,10.206398
Stolpe(b Neumünster) Kieler Kamp,54.150797,10.206295
Stolpe(b Neumünster) Mühlenberg,54.1386,10.22799
Stolpe(b Neumünster) Mühlenberg,54.1386,10.22799
Stolpe(b Neumünster) Nettelau,54.160693,10.203169
Stolpe(b Neumünster) Nettelau,54.160693,10.203169
Stolpe(b Neumünster) Nettelau,54.160198,10.203293
Stolpe(b Neumünster) Oberdorf,54.13321,10.214704
Stolpe(b Neumünster) Oberdorf,54.13321,10.214704
Stolpe(b Neumünster) Oberdorf,54.132997,10.214407
Stolpe(b Neumünster) Pfeifenkopf,54.130822,10.218015
Stolpe(b Neumünster) Pfeifenkopf,54.130822,10.218015
Stolpe(b Neumünster) Pfeifenkopf,54.13072,10.21801
Stolpe(b Neumünster) Wiesenweg,54.124289,10.213739
Stolpe(b Neumünster) Wiesenweg,54.124289,10.213739
Stoltenberg Abzw. Charlottental,54.342695,10.348293
Stoltenberg Abzw. Charlottental,54.342695,10.348293
Stoltenberg Abzw. Ottenhof,54.345803,10.351593
Stoltenberg Abzw. Ottenhof,54.345803,10.351593
Stoltenberg Ort,54.3447,10.34579
Stoltenberg Ort,54.3447,10.34579
Stoltenberg Ottenhof,54.343598,10.375003
Stoltenberg Ottenhof,54.343598,10.375003
Heikendorf-Schrevenborn,54.359261,10.211668
Heikendorf-Schrevenborn,54.359261,10.211668
Tasdorf Bornrüm,54.102499,10.061903
Tasdorf Bornrüm,54.102499,10.061903
Tasdorf Dorfmitte,54.095499,10.031092
Tasdorf Dorfmitte,54.095499,10.031092
Tasdorf Kiefernweg,54.0925,10.027701
Tasdorf Kiefernweg,54.0925,10.027701
Nehmten Abzw.,54.107267,10.346723
Nehmten Abzw.,54.10531,10.34664
Heikendorf Möltenorter Brücke,54.376053,10.194615
Heikendorf Möltenorter Brücke,54.376053,10.194615
Trensahl Haltepunkt,54.354925,10.276588
Trensahl Haltepunkt,54.354925,10.276588
Tröndel Jägerberg,54.346595,10.528295
Tröndel Jägerberg,54.346595,10.528295
Tröndel Schule,54.334935,10.505276
Tröndel Schule,54.334935,10.505276
Tröndel Torfmoorhaus,54.324996,10.518302
Tröndel Torfmoorhaus,54.324996,10.518302
Tröndel-Emkendorf Ducke,54.337498,10.512996
Tröndel-Emkendorf Ducke,54.337498,10.512996
Tröndel-Emkendorf Emkendorfer Weg,54.334997,10.524697
Tröndel-Emkendorf Emkendorfer Weg,54.334997,10.524697
Tröndel-Gleschendorf,54.345411,10.493018
Tröndel-Gleschendorf,54.345411,10.493018
Wahlstorf(b Preetz) Gut,54.195003,10.310197
Wahlstorf(b Preetz) Gut,54.195003,10.310197
Wahlstorf(b Preetz) Johannrade,54.183798,10.301096
Wahlstorf(b Preetz) Johannrade,54.183798,10.301096
Wahlstorf(b Preetz) Ort,54.177997,10.295002
Wahlstorf(b Preetz) Ort,54.177997,10.295002
Wahlstorf-Tiefental,54.20244,10.32936
Wahlstorf-Tiefental,54.20244,10.32936
Wahlstorf-Wielen,54.19375,10.33175
Wahlstorf-Wielen,54.19375,10.33175
Wahlstorf-Wielen Twiete,54.196618,10.342167
Wahlstorf-Wielen Twiete,54.196618,10.342167
Wankendorf Auf dem Bös,54.108602,10.209183
Wankendorf Auf dem Bös,54.108602,10.209183
Wankendorf Bahnhof,54.109037,10.198935
Wankendorf Bahnhof,54.109037,10.198935
Wankendorf Bahnhof,54.10926,10.19906
Wankendorf Bockelhorn,54.109159,10.173862
Wankendorf Bockelhorn,54.109159,10.173862
Wankendorf Bösterredder,54.108246,10.207934
Wankendorf Bösterredder,54.108246,10.207934
Wankendorf Bösterredder,54.10837,10.20801
Wankendorf Friedhof,54.118795,10.209694
Wankendorf Friedhof,54.118795,10.209694
Wankendorf Friedhof,54.118804,10.209694
Wankendorf Lindemann,54.115486,10.207273
Wankendorf Lindemann,54.115486,10.207273
Wankendorf Lindemann,54.11556,10.20732
Wankendorf Nesselweg,54.111099,10.210203
Wankendorf Nesselweg,54.111099,10.210203
Wankendorf Schule,54.116099,10.202504
Wankendorf Schule,54.116099,10.202504
Wankendorf ZOB,54.112491,10.203026
Wankendorf ZOB,54.112491,10.203026
Wankendorf ZOB,54.11242,10.20308
Warnau B 404,54.186727,10.168875
Warnau B 404,54.186727,10.168875
Warnau B 404,54.186599,10.169101
Warnau Ort,54.187828,10.161875
Warnau Ort,54.187828,10.161875
Wendtorf Am Park,54.409881,10.288333
Wendtorf Am Park,54.409881,10.288333
Wendtorf Einkaufszentrum,54.412351,10.285899
Wendtorf Einkaufszentrum,54.412351,10.285899
Wendtorf Schwarze Rade,54.4144,10.285794
